100000879,23/01/2014 15:19,pending,"Admin, Default, Admin",banktransfer,,Free Shipping - Free,"$2,862.40",$0.00,$0.00,$0.00,"$2,862.40","$2,862.40",$0.00,$0.00,"$2,862.40",138,IGA Beaumont Hills,igabeaumont@teamtelecom.com.au,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,5,Asian Baby Bok Choy (Tag) - Each,Ordered,FF0200,,$1.60,$1.60,3,0,0,0,0,$0.00,$0.00,$4.80
100000879,23/01/2014 15:19,pending,"Admin, Default, Admin",banktransfer,,Free Shipping - Free,"$2,862.40",$0.00,$0.00,$0.00,"$2,862.40","$2,862.40",$0.00,$0.00,"$2,862.40",138,IGA Beaumont Hills,igabeaumont@teamtelecom.com.au,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,6,Asian Bok Choy (Tag) - Each,Ordered,FF0202,,$1.60,$1.60,4,0,0,0,0,$0.00,$0.00,$6.40
100000879,23/01/2014 15:19,pending,"Admin, Default, Admin",banktransfer,,Free Shipping - Free,"$2,862.40",$0.00,$0.00,$0.00,"$2,862.40","$2,862.40",$0.00,$0.00,"$2,862.40",138,IGA Beaumont Hills,igabeaumont@teamtelecom.com.au,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,7,Asparagus Green Loose  - Bunch (Austrailan),Ordered,FF0208,,$4.40,$4.40,4,0,0,0,0,$0.00,$0.00,$17.60
100000879,23/01/2014 15:19,pending,"Admin, Default, Admin",banktransfer,,Free Shipping - Free,"$2,862.40",$0.00,$0.00,$0.00,"$2,862.40","$2,862.40",$0.00,$0.00,"$2,862.40",138,IGA Beaumont Hills,igabeaumont@teamtelecom.com.au,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,8,Avocados Hass - NZ - Tray 20 ,Ordered,FF0679,,$75.00,$75.00,2,0,0,0,0,$0.00,$0.00,$150.00
100000879,23/01/2014 15:19,pending,"Admin, Default, Admin",banktransfer,,Free Shipping - Free,"$2,862.40",$0.00,$0.00,$0.00,"$2,862.40","$2,862.40",$0.00,$0.00,"$2,862.40",138,IGA Beaumont Hills,igabeaumont@teamtelecom.com.au,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,9,Banana  Stage 2 - Case 13Kg ,Ordered,FF0120,,$30.00,$30.00,10,0,0,0,0,$0.00,$0.00,$300.00
100000879,23/01/2014 15:19,pending,"Admin, Default, Admin",banktransfer,,Free Shipping - Free,"$2,862.40",$0.00,$0.00,$0.00,"$2,862.40","$2,862.40",$0.00,$0.00,"$2,862.40",138,IGA Beaumont Hills,igabeaumont@teamtelecom.com.au,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,10,Broccoli (Ice Pack) - Case 8Kg,Ordered,FF0213,,$36.00,$36.00,1,0,0,0,0,$0.00,$0.00,$36.00
100000879,23/01/2014 15:19,pending,"Admin, Default, Admin",banktransfer,,Free Shipping - Free,"$2,862.40",$0.00,$0.00,$0.00,"$2,862.40","$2,862.40",$0.00,$0.00,"$2,862.40",138,IGA Beaumont Hills,igabeaumont@teamtelecom.com.au,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,11,Carrots (Medium) - Case 20Kg,Ordered,FF0247,,$37.00,$37.00,1,0,0,0,0,$0.00,$0.00,$37.00
100000879,23/01/2014 15:19,pending,"Admin, Default, Admin",banktransfer,,Free Shipping - Free,"$2,862.40",$0.00,$0.00,$0.00,"$2,862.40","$2,862.40",$0.00,$0.00,"$2,862.40",138,IGA Beaumont Hills,igabeaumont@teamtelecom.com.au,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,12,Carrots 1Kg  - Bag 20 P/P  ,Ordered,FF0249,,$28.00,$28.00,1,0,0,0,0,$0.00,$0.00,$28.00
100000879,23/01/2014 15:19,pending,"Admin, Default, Admin",banktransfer,,Free Shipping - Free,"$2,862.40",$0.00,$0.00,$0.00,"$2,862.40","$2,862.40",$0.00,$0.00,"$2,862.40",138,IGA Beaumont Hills,igabeaumont@teamtelecom.com.au,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,13,Chilli Red Birds Eye 100gm P/P,Ordered,FF0259,,$3.00,$3.00,3,0,0,0,0,$0.00,$0.00,$9.00
100000879,23/01/2014 15:19,pending,"Admin, Default, Admin",banktransfer,,Free Shipping - Free,"$2,862.40",$0.00,$0.00,$0.00,"$2,862.40","$2,862.40",$0.00,$0.00,"$2,862.40",138,IGA Beaumont Hills,igabeaumont@teamtelecom.com.au,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,14,Corn Swt 500Gm P/P - Case 12 ,Ordered,FF0218,,$38.00,$38.00,1,0,0,0,0,$0.00,$0.00,$38.00
100000879,23/01/2014 15:19,pending,"Admin, Default, Admin",banktransfer,,Free Shipping - Free,"$2,862.40",$0.00,$0.00,$0.00,"$2,862.40","$2,862.40",$0.00,$0.00,"$2,862.40",138,IGA Beaumont Hills,igabeaumont@teamtelecom.com.au,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,15,Eggplant Egg  - Case 6Kg,Ordered,FF0266,,$35.00,$35.00,1,0,0,0,0,$0.00,$0.00,$35.00
100000879,23/01/2014 15:19,pending,"Admin, Default, Admin",banktransfer,,Free Shipping - Free,"$2,862.40",$0.00,$0.00,$0.00,"$2,862.40","$2,862.40",$0.00,$0.00,"$2,862.40",138,IGA Beaumont Hills,igabeaumont@teamtelecom.com.au,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,16,Eschallots - Bunch ,Ordered,FF0223,,$1.90,$1.90,15,0,0,0,0,$0.00,$0.00,$28.50
100000879,23/01/2014 15:19,pending,"Admin, Default, Admin",banktransfer,,Free Shipping - Free,"$2,862.40",$0.00,$0.00,$0.00,"$2,862.40","$2,862.40",$0.00,$0.00,"$2,862.40",138,IGA Beaumont Hills,igabeaumont@teamtelecom.com.au,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,17,Green Grapes AUST 10Kg SPECIAL,Ordered,FF0683,,$30.00,$30.00,5,0,0,0,0,$0.00,$0.00,$150.00
100000879,23/01/2014 15:19,pending,"Admin, Default, Admin",banktransfer,,Free Shipping - Free,"$2,862.40",$0.00,$0.00,$0.00,"$2,862.40","$2,862.40",$0.00,$0.00,"$2,862.40",138,IGA Beaumont Hills,igabeaumont@teamtelecom.com.au,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,18,Herbs Basil (Sleeve) - Bunch ,Ordered,FF0367,,$2.80,$2.80,6,0,0,0,0,$0.00,$0.00,$16.80
100000879,23/01/2014 15:19,pending,"Admin, Default, Admin",banktransfer,,Free Shipping - Free,"$2,862.40",$0.00,$0.00,$0.00,"$2,862.40","$2,862.40",$0.00,$0.00,"$2,862.40",138,IGA Beaumont Hills,igabeaumont@teamtelecom.com.au,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,19,Herbs Chives (Sleeve) - Bunch ,Ordered,FF0368,,$2.20,$2.20,2,0,0,0,0,$0.00,$0.00,$4.40
100000879,23/01/2014 15:19,pending,"Admin, Default, Admin",banktransfer,,Free Shipping - Free,"$2,862.40",$0.00,$0.00,$0.00,"$2,862.40","$2,862.40",$0.00,$0.00,"$2,862.40",138,IGA Beaumont Hills,igabeaumont@teamtelecom.com.au,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,20,Herbs Coriander (Sleeve) - Bunch ,Ordered,FF0369,,$2.20,$2.20,12,0,0,0,0,$0.00,$0.00,$26.40
100000879,23/01/2014 15:19,pending,"Admin, Default, Admin",banktransfer,,Free Shipping - Free,"$2,862.40",$0.00,$0.00,$0.00,"$2,862.40","$2,862.40",$0.00,$0.00,"$2,862.40",138,IGA Beaumont Hills,igabeaumont@teamtelecom.com.au,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,21,Herbs Dill (Sleeve) - Bunch ,Ordered,FF0370,,$2.20,$2.20,4,0,0,0,0,$0.00,$0.00,$8.80
100000879,23/01/2014 15:19,pending,"Admin, Default, Admin",banktransfer,,Free Shipping - Free,"$2,862.40",$0.00,$0.00,$0.00,"$2,862.40","$2,862.40",$0.00,$0.00,"$2,862.40",138,IGA Beaumont Hills,igabeaumont@teamtelecom.com.au,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,22,Herbs Mint (Sleeve) - Bunch ,Ordered,FF0373,,$2.20,$2.20,4,0,0,0,0,$0.00,$0.00,$8.80
100000879,23/01/2014 15:19,pending,"Admin, Default, Admin",banktransfer,,Free Shipping - Free,"$2,862.40",$0.00,$0.00,$0.00,"$2,862.40","$2,862.40",$0.00,$0.00,"$2,862.40",138,IGA Beaumont Hills,igabeaumont@teamtelecom.com.au,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,23,Herbs Parsley Aust (Sleeve) - Each,Ordered,FF0375,,$2.20,$2.20,4,0,0,0,0,$0.00,$0.00,$8.80
100000879,23/01/2014 15:19,pending,"Admin, Default, Admin",banktransfer,,Free Shipping - Free,"$2,862.40",$0.00,$0.00,$0.00,"$2,862.40","$2,862.40",$0.00,$0.00,"$2,862.40",138,IGA Beaumont Hills,igabeaumont@teamtelecom.com.au,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,24,Herbs Parsley Continental (Sleeve) - Bunch ,Ordered,FF0376,,$2.20,$2.20,3,0,0,0,0,$0.00,$0.00,$6.60
100000879,23/01/2014 15:19,pending,"Admin, Default, Admin",banktransfer,,Free Shipping - Free,"$2,862.40",$0.00,$0.00,$0.00,"$2,862.40","$2,862.40",$0.00,$0.00,"$2,862.40",138,IGA Beaumont Hills,igabeaumont@teamtelecom.com.au,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,25,Honeydew Lge - Case 8,Ordered,FF0145,,$44.00,$44.00,1,0,0,0,0,$0.00,$0.00,$44.00
100000879,23/01/2014 15:19,pending,"Admin, Default, Admin",banktransfer,,Free Shipping - Free,"$2,862.40",$0.00,$0.00,$0.00,"$2,862.40","$2,862.40",$0.00,$0.00,"$2,862.40",138,IGA Beaumont Hills,igabeaumont@teamtelecom.com.au,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,26,Lemons Large USA  - Case 18Kg,Ordered,FF0128,,$90.00,$90.00,1,0,0,0,0,$0.00,$0.00,$90.00
100000879,23/01/2014 15:19,pending,"Admin, Default, Admin",banktransfer,,Free Shipping - Free,"$2,862.40",$0.00,$0.00,$0.00,"$2,862.40","$2,862.40",$0.00,$0.00,"$2,862.40",138,IGA Beaumont Hills,igabeaumont@teamtelecom.com.au,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,27,Lettuce Baby Rocket Rootz - Case 1.5Kg,Ordered,FF0281,,$15.50,$15.50,1,0,0,0,0,$0.00,$0.00,$15.50
100000879,23/01/2014 15:19,pending,"Admin, Default, Admin",banktransfer,,Free Shipping - Free,"$2,862.40",$0.00,$0.00,$0.00,"$2,862.40","$2,862.40",$0.00,$0.00,"$2,862.40",138,IGA Beaumont Hills,igabeaumont@teamtelecom.com.au,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,28,Lettuce Cos - Case 10 ,Ordered,FF0288,,$24.00,$24.00,1,0,0,0,0,$0.00,$0.00,$24.00
100000879,23/01/2014 15:19,pending,"Admin, Default, Admin",banktransfer,,Free Shipping - Free,"$2,862.40",$0.00,$0.00,$0.00,"$2,862.40","$2,862.40",$0.00,$0.00,"$2,862.40",138,IGA Beaumont Hills,igabeaumont@teamtelecom.com.au,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,29,Lettuce Green Oakleaf - Case 8 ,Ordered,FF0291,,$14.00,$14.00,1,0,0,0,0,$0.00,$0.00,$14.00
100000879,23/01/2014 15:19,pending,"Admin, Default, Admin",banktransfer,,Free Shipping - Free,"$2,862.40",$0.00,$0.00,$0.00,"$2,862.40","$2,862.40",$0.00,$0.00,"$2,862.40",138,IGA Beaumont Hills,igabeaumont@teamtelecom.com.au,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,30,Lettuce Mesclun Mix - Case 1.5Kg,Ordered,FF0384,,$15.50,$15.50,1,0,0,0,0,$0.00,$0.00,$15.50
100000879,23/01/2014 15:19,pending,"Admin, Default, Admin",banktransfer,,Free Shipping - Free,"$2,862.40",$0.00,$0.00,$0.00,"$2,862.40","$2,862.40",$0.00,$0.00,"$2,862.40",138,IGA Beaumont Hills,igabeaumont@teamtelecom.com.au,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,31,Mango Med KP - Tray 20 ,Ordered,FF0154,,$42.00,$42.00,2,0,0,0,0,$0.00,$0.00,$84.00
100000879,23/01/2014 15:19,pending,"Admin, Default, Admin",banktransfer,,Free Shipping - Free,"$2,862.40",$0.00,$0.00,$0.00,"$2,862.40","$2,862.40",$0.00,$0.00,"$2,862.40",138,IGA Beaumont Hills,igabeaumont@teamtelecom.com.au,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,32,Mushroom Cups - Case 4Kg ,Ordered,FF0318,,$32.00,$32.00,2,0,0,0,0,$0.00,$0.00,$64.00
100000879,23/01/2014 15:19,pending,"Admin, Default, Admin",banktransfer,,Free Shipping - Free,"$2,862.40",$0.00,$0.00,$0.00,"$2,862.40","$2,862.40",$0.00,$0.00,"$2,862.40",138,IGA Beaumont Hills,igabeaumont@teamtelecom.com.au,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,33,Nectarines - Case Med Yellow 10Kg Bulk SPECIAL,Ordered,FFO724,,$35.00,$35.00,3,0,0,0,0,$0.00,$0.00,$105.00
100000879,23/01/2014 15:19,pending,"Admin, Default, Admin",banktransfer,,Free Shipping - Free,"$2,862.40",$0.00,$0.00,$0.00,"$2,862.40","$2,862.40",$0.00,$0.00,"$2,862.40",138,IGA Beaumont Hills,igabeaumont@teamtelecom.com.au,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,34,Oranges Valencia Medium - Case 18Kg,Ordered,FF0133,,$35.00,$35.00,1,0,0,0,0,$0.00,$0.00,$35.00
100000879,23/01/2014 15:19,pending,"Admin, Default, Admin",banktransfer,,Free Shipping - Free,"$2,862.40",$0.00,$0.00,$0.00,"$2,862.40","$2,862.40",$0.00,$0.00,"$2,862.40",138,IGA Beaumont Hills,igabeaumont@teamtelecom.com.au,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,IGA Beaumont Hills,,Cnr The Parkway & Buller Circuit,2155,Beaumont Hills,NSW,New South Wales,AU,Australia,288835527,35,Peaches White Premium 5Kg size 28 OVER & ABOVE SPECIAL,Ordered,FF00719,,$23.00,$23.00,6,0,0,0,0,$0.00,$0.00,$138.00
