category,phone_type,description_headers,tags,phone,company_name,address,short_description,description_paragraphs,gen_description,company_site_url
Vikarbureauer,,,,52 69 22 10,Jacek Krawiec,"Nørrebrogade 51, st. sal., 2200 København N",Not specified,,,Company site unknown
Vikarbureauer,,,,22 70 30 78,Deluxe Group ApS,"H. C. Ørsteds Vej 50 C, 1879 Frederiksberg C",Not specified,,,Company site unknown
Vikarbureauer,,,,,Tucjob ApS,"Hejrevej 43, st. sal., 2400 København NV",Not specified,,,Company site unknown
Vikarbureauer,Tlf.,,,"75 56 49 79,20 49 79 94",T.K. FREELANCE v/ Thomas Kristoffersen,"Dalagervej 8, Erritsø, 7000 Fredericia",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"47 31 22 00,28 56 55 22,47 16 22 33",Job-Connection,"Bakkekammen 155, 3600 Frederikssund",Not specified,,,http://www.job-connection.dk
Vikarbureauer,Fax,,,"76 28 00 82,87 80 07 60",Vikarbureauet Medarbejderne ApS,"Vitus Berings Plads 4, 8700 Horsens",Not specified,,,http://www.medarbejderne.dk
Vikarbureauer,,,,21 68 20 12,+Vikar ApS,"Maglebyvej 19, Magleby, 4672 Klippinge",Not specified,,,Company site unknown
Vikarbureauer,,,,41 11 69 38,Vikarbureauet Danmark v/ Mads-Robert Rostig,"Gl. Vordingborgvej 4, 4772 Langebæk",Not specified,,,Company site unknown
Vikarbureauer,Tlf.,,,"29 86 57 85,75 22 31 32,22 86 74 45,27 51 49 31",Pihl Vikar/Det Lille Apotek v/ Pia Pihl,"Storegade 20, 6800 Varde",Not specified,,,Company site unknown
Vikarbureauer,,,,25 59 69 28,P &amp; T Consult,"Kretavej 11, 2. th., 2300 København S",Not specified,,,Company site unknown
Vikarbureauer,Tlf.,,,"28 12 94 00,97 19 84 00,28 12 94 00,30 13 18 08",Sørens Vikarbureau v/ Søren Ingemann Christensen,"Mylius Erichsens Vej 4, 7400 Herning",Not specified,,,Company site unknown
Vikarbureauer,,,,28 92 89 08,Privatsekretæren,"Veksøvej 45, 2700 Brønshøj",Not specified,,,http://www.privatsekretaren.dk
Vikarbureauer,,,,,Jobselect.Dk ApS,"Skovdiget 4 B, 2880 Bagsværd",Not specified,,,Company site unknown
Vikarbureauer,,,,60 76 11 87,Vikar Danmark 2012 ApS,"Stærevej 61, 2. tv., 2400 København NV",Not specified,,,Company site unknown
Vikarbureauer,,,,61 27 74 11,Aalborg,"Hobrovej 317 A, 9200 Aalborg SV",Not specified,,,Company site unknown
Vikarbureauer,Tlf.,,,"55 77 34 50,55 72 12 06,55 72 12 06",Actina Office Management ApS,"Messebuen 3, 4700 Næstved",Not specified,,,Company site unknown
Vikarbureauer,,,,33 37 71 14,Alexander Mann Solutions ApS,"Larsbjørnsstræde 3, 1454 København K",Not specified,,,Company site unknown
Vikarbureauer,,,,70 22 04 16,Activcare Privat A/S,"Valby Langgade 7 B, 2500 Valby",Not specified,,,Company site unknown
Vikarbureauer,Fax,,Vikarbureauer###Personalerekruttering###BYGGARANTI,"86 44 07 50,86 44 07 51",JKS A/S,"Kirkegade 1, 3. th., 8900 Randers C",Not specified,,,http://www.jks.dk
Vikarbureauer,,,,28 44 68 53,Total Klar,"Bystrædet 60, 2610 Rødovre",Not specified,,,Company site unknown
Vikarbureauer,,,,,EC Compagny ApS,"Ørnsøvej 26, 8240 Risskov",Not specified,,,Company site unknown
Vikarbureauer,,,,27 29 43 47,Caremakers ApS,"Strandvejen 341, 1. sal., 2930 Klampenborg",Not specified,,,http://www.caremakers.dk
Vikarbureauer,,,,,HR-Kompagniet,"Delfinvej 27, 3450 Allerød",Not specified,,,Company site unknown
Vikarbureauer,,,,62 27 15 45,Fjernskriver Fyn,"Svendborgvej 4, 5772 Kværndrup",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"60 10 30 70,26 80 81 13,28 60 87 12,28 71 43 12",Studentconsulting Danmark ApS,"Nørre Voldgade 24, st. sal., 1358 København K",Not specified,,,Company site unknown
Vikarbureauer,,,,63 12 22 72,"Nord-Vik, Nordiske Lægevikarer ApS","Dyrupgårdvænget 7, Dyrup, 5250 Odense SV",Not specified,,,http://www.nord-vik.dk
Vikarbureauer,,,,,"TeamVikaren.dk, Grindsted ApS, Afdeling Fyn","Blangstedgårdsvej 1, 5220 Odense SØ",Not specified,,,Company site unknown
Vikarbureauer,,,,53 14 41 00,Olav Mogens Thorsteinsson,"Carstensens Alle 19, 6705 Esbjerg Ø",Not specified,,,Company site unknown
Vikarbureauer,,,Vikarbureauer,70 20 03 83,Hartmanns A/S,"Nørregade 19, 6100 Haderslev",Not specified,,,http://www.hartmanns.dk
Vikarbureauer,,,,70 20 80 99,Service2Build,"Klostergade 76, 8000 Aarhus C",Not specified,,,http://www.service2build.dk
Vikarbureauer,,,,51 96 26 11,AP - Service,"Holstebrovej 16, Rindum, 6950 Ringkøbing",Not specified,,,Company site unknown
Vikarbureauer,,,,61 37 61 59,Mand-Power ApS,"Hornbækvej 340, 3080 Tikøb",Not specified,,,Company site unknown
Vikarbureauer,,,,70 22 65 55,Nexus Teknik ApS,"Kompagnistræde 13, 1208 København K",Not specified,,,http://www.nexus-interim.dk
Vikarbureauer,,,,20 25 48 97,Viktech ApS,"Ved Stationen 29, 2770 Kastrup",Not specified,,,Company site unknown
Vikarbureauer,,,,,Jobcentret,"Nørregade 41, 6100 Haderslev",Not specified,,,Company site unknown
Vikarbureauer,,,,,Arbejdsmarkedsteam,"Engvej 5, 7800 Skive",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"59 59 92 20,23 41 90 70,23 84 42 40,40 73 92 20",Sundheds Service A/S,"Voldbjerg 23, Ugerløse, 4400 Kalundborg",Not specified,,,http://www.sundhedsservice.dk
Vikarbureauer,Mobil,,,"22 91 04 17,22 91 04 17,40 47 74 51",Cigno v/ Jens Møller,"Bispensgade 32, 2. sal., 9000 Aalborg",Not specified,,,Company site unknown
Vikarbureauer,,,,42 24 62 15,TN Crew Denmark,"Sellerupvej 32, Sellerup, 7080 Børkop",Not specified,,,Company site unknown
Vikarbureauer,Website,,,"24 40 17 80,
									,
								",Vikar Service,"Teknikvej 6 A, 4532 Gislinge",Not specified,,,http://www.vikanpolering.dk
Vikarbureauer,,,,70 15 00 10,Markman rekruttering &amp; genplacering A/S,"Toftevej 53, 8362 Hørning",Not specified,,,Company site unknown
Vikarbureauer,,,,51 97 74 81,Hvid Consult,"Fyrrelunden 29, 2635 Ishøj",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"97 22 30 64,97 22 30 65",Job-Banken.nu,"Nygade 4, 7400 Herning",Not specified,,,http://www.job-banken.nu
Vikarbureauer,Tlf.,,,"28 30 01 00,70 30 00 80,23 95 58 82,27 11 16 06",Strepa ApS,"Havnegade 39, 1058 København K",Not specified,,,http://www.strepa.com
Vikarbureauer,Mobil,,,"63 44 00 82,20 11 18 12,76 82 00 83",Medarbejderne ApS,"Østergade 35, 5500 Middelfart",Not specified,,,http://www.medarbejderne.dk
Vikarbureauer,,,,,Fi Entreprise ApS,"Odensevej 165, Skallebølle, 5492 Vissenbjerg",Not specified,,,Company site unknown
Vikarbureauer,,,,31 17 68 90,DK Kyndesen,"Gernersgade 24, 1319 København K",Not specified,,,Company site unknown
Vikarbureauer,,,,31 31 41 39,B &amp; A Service I/S,"C. T. Barfoeds Vej 4, st. th., 2000 Frederiksberg",Not specified,,,http://www.baservice.dk
Vikarbureauer,,,,55 73 88 70,JS Vikar-Dansk Vikarbureau,"Skovkanten 136, 4700 Næstved",Not specified,,,http://www.js-vikar.dk
Vikarbureauer,,,,21 66 54 15,U.W. Service v/ Ulla Weishaupt,"Lille Strandgårdsvej 4, 2690 Karlslunde",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"86 12 95 88,86 18 52 40,


    ,
                            ",Randstad,"Frederiksgade 1, 8000 Aarhus C",Not specified,,,http://www.randstad.dk
Vikarbureauer,Mobil,,,"98 55 71 02,28 55 06 59,98 55 71 02",KM Projob ApS,"Døstrupvej 108, Døstrup, 9500 Hobro",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"96 35 07 50,96 35 07 51",JKS A/S,"Østerågade 6, 1. sal., 9000 Aalborg",Not specified,,,http://www.jks.dk
Vikarbureauer,Mobil,,,"21 76 66 31,25 54 51 13,25 70 71 13,33 31 31 18",ElementsCph v/ Rasmus Riel List Nielsen,"Mosede Klintvej 29, 2670 Greve",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"76 32 66 66,76 32 66 61",Kelly Services,"Jernbanegade 5, 2. sal., 6000 Kolding",Not specified,,,http://www.kellyservices.dk
Vikarbureauer,,,,,F-Consult S.M.B.A.,"Solvangsvej 12, 2600 Glostrup",Not specified,,,Company site unknown
Vikarbureauer,,,,23 23 17 64,N. L. Vikarservice v/ Nikolaj Laursen,"Søndervang 27, Mammen, 8850 Bjerringbro",Not specified,,,Company site unknown
Vikarbureauer,,,,30 78 35 71,Egebo,"Tjørneparken 2, Svinninge, 4572 Nørre Asmindrup",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"63 12 80 00,63 12 80 01,


    ,
                            ",ActivCare A/S,"Rugårdsvej 20, 5000 Odense C",Not specified,,,http://www.activcare.dk
Vikarbureauer,,,,,Dansk Magna Service ApS,"Knud Bro Alle 5 F, 3660 Stenløse",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"70 29 40 50,40 62 39 50,40 63 71 82,40 63 71 83",Konsulenthuset Ballisager A/S,"Søren Frichs Vej 3, 3. sal., 8000 Aarhus C",Not specified,,,http://www.ballisager.com
Vikarbureauer,,,,36 41 62 00,Rip I af 25 Februar 2009 ApS,"Hvidovrevej 80 C, 2610 Rødovre",Not specified,,,Company site unknown
Vikarbureauer,,,,51 49 09 99,X-Ray ApS,"Risdalsvej 2 A, 8260 Viby J",Not specified,,,Company site unknown
Vikarbureauer,,,,,Institut For Karriereudvikling A/S,"Holgersgade 1, 1. sal., 7900 Nykøbing M",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"45 93 03 03,45 93 32 03",Alliance Personaleløsninger AS,"Parallelvej 10, 2800 Kgs. Lyngby",Not specified,,,http://www.alliancepersonale.dk
Vikarbureauer,,,,61 86 36 67,MPX Service,"Irisvej 23, 7400 Herning",Not specified,,,Company site unknown
Vikarbureauer,"
E-mail                                ",,,"20 43 45 43,


    ,
                            ",Elite Rekruttering Martin Broesbøl,"Agerbæksvej 7 B, 8240 Risskov",Not specified,,,http://www.eliterekruttering.dk
Vikarbureauer,Tlf.,,,"35 10 63 63,61 77 63 63,61 77 63 63",mv vikar v/ Mikael Ib Vinberg,"Sommersvej 20, 3400 Hillerød",Not specified,,,Company site unknown
Vikarbureauer,,,,,Henrik Jørgensen,"Gardeniavej 2, 2970 Hørsholm",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"61 69 55 01,30 55 55 05",D. S. A. Teknik &amp; Support,"Boholtevej 51, 4600 Køge",Not specified,,,Company site unknown
Vikarbureauer,,,,23 20 76 96,LC Vikar,"Silkeborgvej 30, 4200 Slagelse",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"70 10 33 35,70 10 33 25",Job Vision A/S Aars,"Messevej 1, 9600 Aars",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"59 26 53 59,23 27 46 22,29 78 79 00,31 79 45 55",3 S ApS,"Rugvænget 18, 4520 Svinninge",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"42 44 00 12,31 45 80 11",Ekstramandskab.Dk ApS,"Hauser Plads 32, 1127 København K",Not specified,,,Company site unknown
Vikarbureauer,,,,75 72 10 15,Job-Center,"Sverigesvej 2, 7100 Vejle",Not specified,,,Company site unknown
Vikarbureauer,,,,51 31 98 35,Dansk Service og Rekruttering smba,"Enghave Plads 17, 1670 København V",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"52 17 46 76,66 11 13 18",Assistin ApS,"Langelinie 69, 5230 Odense M",Not specified,,,Company site unknown
Vikarbureauer,,,,,Trio Boligudlejning ApS,"Sattrupvej 2, Sattrup, 8752 Østbirk",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"97 21 69 21,76 14 09 40",Temp-Team A/S,"Nørregade 14, 6700 Esbjerg",Not specified,,,http://www.temp-team.dk
Vikarbureauer,Mobil,,,"20 27 81 86,20 27 81 86,22 40 74 10",Job40Plus v/ Hanne Johnsen,"Jyllandsgade 26, 4100 Ringsted",Not specified,,,Company site unknown
Vikarbureauer,Tlf.,,,"60 78 62 73,46 13 67 05,22 37 52 37",Tune Demo Service v/ Gitte Kristiansen,"Bondestien 1, 4030 Tune",Not specified,,,Company site unknown
Vikarbureauer,,,,70 21 02 11,Egebo 1,"Holbækvej 11, 4200 Slagelse",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"70 27 76 60,23 70 71 71,70 27 76 61",PV af 2007 ApS,"Rolfsgade 4, 8260 Viby J",Not specified,,,http://www.profilvikar.dk
Vikarbureauer,Mobil,,,"97 25 17 10,20 70 40 03",Vikarservice,"Thygesensvej 34, 7430 Ikast",Not specified,,,Company site unknown
Vikarbureauer,,,,70 20 88 82,Capacent - Institut for Karriereudvikling - Næstvedafdelingen,"Elverhøjsvej 16, 4700 Næstved",Not specified,,,Company site unknown
Vikarbureauer,,,,,Jobcenter Guldborgsund,"Dronningensgade 26, 4800 Nykøbing F",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"76 28 00 82,87 80 07 60",Vikarbureauet Medarbejderne ApS,"Værkstedsvej 12, Skrillinge, 5500 Middelfart",Not specified,,,http://www.medarbejderne.dk
Vikarbureauer,,,,60 40 84 09,Vikarbureauet Primær Sygeplejen ApS,"Mørkhøjvej 132, 2730 Herlev",Not specified,,,http://www.vikar-ps.dk
Vikarbureauer,Mobil,,,"98 63 33 95,40 95 33 95,98 63 33 95",PJ-tec v/ Preben Jensen,"Skolegade 37, Overlade, 9670 Løgstør",Not specified,,,Company site unknown
Vikarbureauer,Tlf.,,,"87 32 16 00,70 23 88 23,70 23 88 24,21 47 04 50",Pedersen &amp; HR Mæglerne v/ Allan Pedersen,"Edwin Rahrs Vej 50, 1. sal., 8220 Brabrand",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"75 80 23 44,75 80 23 58",Job4gruppen ApS,"Bredgade 22, 7160 Tørring",Not specified,,,Company site unknown
Vikarbureauer,,,,26 80 19 00,Fusager Strandberg Svejseservice I/S v/ Erik Fusager &amp; Claus S…,"Rolfsgade 69, 6700 Esbjerg",Not specified,,,Company site unknown
Vikarbureauer,,,,47 10 02 50,Human Values,"Dronning Dagmars Vej 108, 3650 Ølstykke",Not specified,,,Company site unknown
Vikarbureauer,,,,,Brøndum Service,"Skolegade 5, 9632 Møldrup",Not specified,,,Company site unknown
Vikarbureauer,,,,51 95 83 92,Zeker Vikar,"Charlotteager 18, Baldersbrønde, 2640 Hedehusene",Not specified,,,Company site unknown
Vikarbureauer,,,,,Næsborg A/S,"Holbergsvej 13, 4180 Sorø",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"24 41 58 70,21 16 95 47",Jobkonsulenterne.dk v/ Poul Erik Philipsen,"Ildfuglevænget 113, Hjallese, 5260 Odense S",Not specified,,,Company site unknown
Vikarbureauer,,,,50 91 68 28,Tinas Vikarservice,"Assensvej 167, Skrillinge, 5500 Middelfart",Not specified,,,Company site unknown
Vikarbureauer,Tlf.,,,"75 72 72 37,76 40 71 19,24 59 62 33,75 72 72 49",Vikargruppen Danmark A/S,"Dæmningen 56, 7100 Vejle",Not specified,,,http://www.vgd.dk/
Vikarbureauer,Fax,,,"43 61 06 11,70 20 46 41",H. J. Consulting ApS,"Blågårdsparken 7, 2670 Greve",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"25 77 82 36,20 26 08 02,22 30 68 22,25 77 82 37",Spencer Stuart International P/S,"Philip Heymans Alle 7, 2900 Hellerup",Not specified,,,Company site unknown
Vikarbureauer,,,,61 67 38 99,Rifbjerg-Konsulenterne v/ Niels Rifbjerg Møller,"Bragesvej 23, st. th., 3000 Helsingør",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"75 36 36 88,75 36 36 89",JobTeam A/S,"Nørregade 49, 6600 Vejen",Not specified,,,http://www.jobteam.dk
Vikarbureauer,Fax,,,"70 22 40 30,70 22 40 31",Iselection ApS,"Gammel Strand 44, 1202 København K",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"47 52 40 13,29 78 50 13",Bjørndals Mandskabsudlejning,"Østergade 27 A, Skuldelev, 4050 Skibby",Not specified,,,Company site unknown
Vikarbureauer,,,,,Bhl-Entreprise ApS,"Rodsøvej 9, Egsmark, 8400 Ebeltoft",Not specified,,,Company site unknown
Vikarbureauer,,,,26 15 89 64,CF Consult,"Fiskergade 2, Gylling, 8300 Odder",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"35 83 08 00,31 16 80 61,31 77 45 94,35 83 80 59",Flink Service ApS,"Rådmand Steins Allé 12, 2000 Frederiksberg",Not specified,,,http://www.flink-service.dk
Vikarbureauer,Tlf.,,,"55 99 32 00,55 99 18 24,55 99 35 51",Flexing A/S,"Grønnegade 3, 4720 Præstø",Not specified,,,http://www.Flexing.dk
Vikarbureauer,,,,60 68 34 65,Bom's vikarservice Bettina Astrup Pedersen,"Bredgade 27, 6830 Nørre Nebel",Not specified,,,Company site unknown
Vikarbureauer,,,,30 20 77 00,Studenterservice S.M.B.A,"Hjørringgade 21, 2100 København Ø",Not specified,,,Company site unknown
Vikarbureauer,,,,23 70 25 00,Jobtriumf.dk v/ Claus Rigall,"Egernvænget 311, Ullerød, 2980 Kokkedal",Not specified,,,Company site unknown
Vikarbureauer,,,,40 56 61 64,Voot Danmark ApS,"Præstefælledvej 42, 2770 Kastrup",Not specified,,,Company site unknown
Vikarbureauer,,,,,JOBDK Herning,"Østergade 25, 7400 Herning",Not specified,,,Company site unknown
Vikarbureauer,,,,26 83 20 42,Hals Vikarbureau ApS,"Indkildevej 2 B, 9210 Aalborg SØ",Not specified,,,Company site unknown
Vikarbureauer,,,,41 26 59 16,Anil &amp; Mathias Consulting I/S,"Kollegiebakken 15, 2800 Kgs. Lyngby",Not specified,,,Company site unknown
Vikarbureauer,,,,97 11 66 72,Erik Ankersen,"Højgade 48, Hammerum, 7400 Herning",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"70 20 22 02,70 20 22 49",Medpro Executive ApS,"Damsholtevej 3, Gunderød, 2970 Hørsholm",Not specified,,,http://www.medpro.dk
Vikarbureauer,Tlf.,,,"75 51 88 88,75 51 86 88,75 51 86 88,


    ,
                            ",Horton International A/S,"Centervej 2, Bramdrupdam, 6000 Kolding",Not specified,,,http://www.horton.dk
Vikarbureauer,Mobil,,,"43 96 86 66,40 35 51 41,43 96 77 68",PersonaleBureauet Max,"Jernbanevej 57, 2600 Glostrup",Not specified,,,http://www.personalebureauet.dk
Vikarbureauer,,,,97 56 88 89,Lindberg Industriservice,"Vestre Skivevej 104, Sjørup, 8800 Viborg",Not specified,,,Company site unknown
Vikarbureauer,,,,,Ilcon ApS,"Bredgade 31, 4. sal., 1260 København K",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"33 37 62 40,33 15 03 53,33 37 62 41,
									,
								",Vikargruppen Danmark,"Finsensvej 42, 2000 Frederiksberg",Not specified,,,http://www.vgd.dk
Vikarbureauer,,,,,Castingportalen.Dk ApS,"Snedkervej 5, 4600 Køge",Not specified,,,Company site unknown
Vikarbureauer,Tlf.,,,"45 54 05 40,70 26 06 22,30 48 45 05,61 60 85 91",Powercare A/S,"Sønderhøj 16, 1. sal., 8260 Viby J",Not specified,,,http://www.powercare.dk
Vikarbureauer,Fax,,,"36 34 79 00,36 34 79 19",Copenhagen Care A/S,"Havnegade 41, 1. sal., 1058 København K",Not specified,,,Company site unknown
Vikarbureauer,,,,72 22 33 00,Workindenmark East,"Skagensgade 37, 1. sal., Høje Taastrup, 2630 Taastrup",Not specified,,,Company site unknown
Vikarbureauer,,,,29 63 20 71,Troldebakken ApS,"Teglværksvej 4, Starreklinte, 4534 Hørve",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"97 40 20 02,30 30 20 43",Vianovo v/ Klaus Kristian Seerup,"Valmuevej 33, 7500 Holstebro",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"20 44 00 72,43 43 73 72,


    ,
                            ",Vikarassistancen,"Stadionvej 89, st. th., 2600 Glostrup",Not specified,,,http://www.vikarassistancen.dk
Vikarbureauer,Tlf.,,,"86 27 44 66,74 54 70 90,86 97 44 66,24 81 29 08",Jordy v/ Jordy Vincent,"Sandersvig Strandvej 32, Sandersvig, 6100 Haderslev",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"42 78 11 41,49 75 10 19",GJ Vikar ApS,"Hvidovrevej 80 A, 2610 Rødovre",Not specified,,,http://www.gjvikar.dk
Vikarbureauer,,,,,"Konsulenthuset Ballisager, Odense-afdeling","Dannebrogsgade 1, 5000 Odense C",Not specified,,,Company site unknown
Vikarbureauer,,,,56 65 93 48,Arnes Bager Vikar,"Bodilsvej 5, 4600 Køge",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"70 22 33 00,48 79 78 97",Medikom Vikarbureau ApS,"Buchwaldsgade 50, 5000 Odense C",Not specified,,,http://www.medikom.dk
Vikarbureauer,Tlf.,,,"70 26 68 00,70 26 68 08",Friis International,"Amaliegade 14, 2. sal., 1256 København K",Not specified,,,Company site unknown
Vikarbureauer,,,,20 20 00 68,Elini,"Nymøllevej 127, 2800 Kgs. Lyngby",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"46 32 45 33,20 67 69 89,20 81 91 16,20 90 69 80",DanaCare A/S,"Hersegade 18, 1. sal., 4000 Roskilde",Not specified,,,http://www.danacare.dk
Vikarbureauer,Fax,,,"33 32 79 95,33 32 79 94",Proffice Care A/S,"Sjæleboderne 2, 3. sal., 1122 København K",Not specified,,,http://www.profficecare.dk
Vikarbureauer,,,,,Romital-Sapori,"Sanddalvej 4, Sanddal, 7000 Fredericia",Not specified,,,Company site unknown
Vikarbureauer,,,,28 92 56 52,Backe Vikar,"Karetmagervej 39, 3100 Hornbæk",Not specified,,,Company site unknown
Vikarbureauer,,,,44 95 61 90,Testbureauet v/ Inge Merete Christensen,"Brudevænget 22, 3520 Farum",Not specified,,,Company site unknown
Vikarbureauer,,,,46 35 21 22,Lindbergs Multi Service,"Lysholmsvej 23, 4000 Roskilde",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"54 85 00 65,29 65 99 63",Kenn Din Handymann,"Colbjørnsensvej 16, 4800 Nykøbing F",Not specified,,,Company site unknown
"Værktøjsmaskiner og -tilbehør,Vikarbureauer",Mobil,,,"73 52 22 85,28 71 22 85,73 52 22 86",Kim Schack Madsen,"Nørregade 44, 6100 Haderslev",Not specified,,,Company site unknown
"Tømrere og snedkere,Vikarbureauer",Mobil,,,"98 84 14 23,40 15 14 25,61 38 44 13",Ørsø Vikar Bureau,"Dorfvej 8, Ørsø, 9330 Dronninglund",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"49 16 06 24,26 12 88 51,40 82 88 50,42 78 04 02",Direktør Ib Bergstrøm,"Enghavegårdsvej 64, Nr. Herlev, 3400 Hillerød",Not specified,,,Company site unknown
"Vikarbureauer,Restauranter",,,,50 50 19 59,Det Gode Landkøkken ApS,"Kongevejen 124 A, Lønholt, 3480 Fredensborg",Not specified,,,Company site unknown
Vikarbureauer,Tlf.,,,"63 16 00 61,63 16 00 71,75 94 52 35,75 94 52 36",Søgaard Industri A/S,"Kingstrupvej 46, 5592 Ejby",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"35 27 17 00,35 27 17 01,


    ,
                            ,
									,
								",Proffice Care A/S,"Sjæleboderne 2, 3. sal., 1122 København K",Not specified,,,http://www.proffice.dk
Vikarbureauer,,,,63 23 85 95,Helper Sp. Z O.O.,"Bregnebjergvej 1, Mellemballe, 5620 Glamsbjerg",Not specified,,,Company site unknown
Vikarbureauer,,,,53 38 00 09,Lisberg Invest v/ Mark Lisberg Christensen,"Stensgårdsvej 56, Erritsø, 7000 Fredericia",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"58 52 77 14,21 79 42 95,30 66 08 58",Thorsted Rekrutering og Virksomhedsrådgivning …,"Skovduevænget 5, 4200 Slagelse",Not specified,,,http://www.thorstedslagelse.dk
"Bygge- og anlægsentreprenører,Vikarbureauer",Mobil,,,"22 52 05 20,20 40 25 88",LR International ApS,"Messingvej 62 B, 8940 Randers SV",Not specified,,,http://www.l-r-international.com
Vikarbureauer,,,,,Ramsdal Vikar &amp; Rekruttering A/S,"Finsensvej 80 A, 2000 Frederiksberg",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"36 48 02 20,26 66 44 51,36 35 06 59",Vikar MayDay ApS,"Nygårds Plads 5, 2605 Brøndby",Not specified,,,http://www.vikarmayday.dk
Vikarbureauer,Mobil,,,"21 25 22 20,21 25 22 20",Bolette Lauridsen,"Vesterbrogade 96, 5. tv., 1620 København V",Not specified,,,Company site unknown
Vikarbureauer,,,,87 62 30 30,AktivPersonale A/S,"Banealle 8 H, 8450 Hammel",Not specified,,,http://www.aktivpersonale.dk
Vikarbureauer,Mobil,,,"32 96 31 11,22 37 11 72,26 16 11 72,52 19 03 52",Amer Service ApS,"H. C. Ørsteds Vej 11 A, 1879 Frederiksberg C",Not specified,,,Company site unknown
Vikarbureauer,Fax,,"Vikarbureauer###Personalerekruttering###Industri og produktion, vikarjob###Tømrervikarer###Svejservikarer###Elektrikervikarer","96 75 07 50,96 75 07 51",JKS a/s,"Rødkløvervej 2, Rindum, 6950 Ringkøbing",Not specified,,,http://www.jks.dk
Vikarbureauer,,,,40 76 43 40,Oneconsulent ApS,"Holmevej 16 B, 2970 Hørsholm",Not specified,,,Company site unknown
Vikarbureauer,,,,26 71 78 34,KLM Mandskab ApS,"Skovvej 15, 4230 Skælskør",Not specified,,,Company site unknown
Vikarbureauer,,,,20 54 97 21,Kompetancehuset JKS ApS,"Farverivej 3, 6900 Skjern",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"75 86 99 77,60 94 61 01,75 86 99 66,


    ,
                            ",1bee ApS,"Ouskær 28, Andkær, 7080 Børkop",Not specified,,,http://www.danskdemosalg.dk
Vikarbureauer,Fax,,,"73 83 00 00,35 43 27 73",Elitevikar ApS,"Hjalmar Brantings Plads 2 A, 2100 København Ø",Not specified,,,http://www.elitevikar.dk
Vikarbureauer,Mobil,,,"74 65 17 76,20 88 65 55,26 32 17 76",Hans Jacob Thaysen,"Sandagervej 1, Rinkenæs, 6300 Gråsten",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"70 26 78 90,40 34 78 90,55 73 89 60",Tegnecenter Olden ApS,"Omøvej 9, 4700 Næstved",Not specified,,,http://www.Olden.dk
Vikarbureauer,Mobil,,,"47 33 39 93,22 42 62 48",Svend Erik Olsen,"Ny Næstvedvej 15, 4683 Rønnede",Not specified,,,Company site unknown
Vikarbureauer,,,,89 59 20 00,Jobcenter Nordjurs kommune,"Torvet 3, 8500 Grenaa",Not specified,,,Company site unknown
"Elinstallatører,Vikarbureauer",,,,66 16 65 24,RJ Service,"Beravænget 15, Højstrup, 5210 Odense NV",Not specified,,,Company site unknown
Vikarbureauer,,,,40 33 45 32,Inlet René Klitgaard Frederiksen,"Hans Kirks Vej 6, Gjøl, 9440 Aabybro",Not specified,,,Company site unknown
Vikarbureauer,,,,53 31 29 76,Tjener Team I/S,"Lauritz Sørensens Vej 20, 2000 Frederiksberg",Not specified,,,http://www.tjenerteam.dk
